"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nigeria","NGA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","95557804.7","94468727.2","95260202.3","228667228","192020098.8","269839816.8","400276536.7","138131601.6","148866660.8","391803107.2","1150777021.2","1790645497.7","2090338334.9","2565375212","4067491742.7","4428665434","2050752904.8","1106408447.1","2210430888.8","2117492334.5","3335551233.7","2944761131.1","2414572768.9","1490998007.2","1871673345.8","1832902393.8","2228632518.2","1415894564","1331987636.3","1072056304.1","1854815173.4","2524310175.7","1476875903.4","1631346323","1710306187.4","8807112717.6","6710132518.9","1010500550.8","686065465.7","757174385.3","1256894679","525160678.4","1337352020","495418486.6","4545796404.4","1601889313.4","2491673035.8","3530080529.4","5368395558.1","5130899271.9","5542754300","8542630808.5","",
"Nicaragua","NIC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","39469185.8","34803068.3","43045628.2","82455793.9","61306793.1","69423220","89805085.4","114251972.7","112308980.9","66199913.1","121814016.4","231408992.5","208711761.3","111288663.6","90020833","75135503.2","44119336.9","73628455.9","36657000","19041000","20219000","545866366.7","113257247.1","136901650.9","209843514.4","290133929.6","220734265","328509595.9","256426254.2","189480699.4","289430552.6","339821962.5","157183949","194063088.5","132074990.5","174066865.5","168062046.4","400521300.3","429941954.3","468554970","574326392.3","730180025","2140829782.2","2266923676","2955058736.8","1571140237.8","1866217321.8","2637115879.5","2164382184.8","2268731614.5","1658561933.6","1367701487.4","",
"Netherlands","NLD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2711026.3","359556.8","439163.4","632292.4","946788.9","1838286.9","1890736.6","4640202.9","12848237.3","6511697.1","7800988.3","11555050","18201273.9","19586816.3","19116392.8","22789624.3","27286309","34804139.2","47955853.5","62052532.4","67106341.5","63100537.1","63610442.7","66050882.6","79023698.9","84864740","78355580.1","92322471.2","88369537.2","108148585.4","102890483.3","94764825","102337790.4","115663394.9","118632150.5","120322940.6","141973309.1","147290421.8","163912794.9","176702629.2","188073284.2","197296421.5","223276024.2","221629948.6","227970376.3","226334189.2","239405932.3","253742878.7","244260827.7","282907347.3","274955501.8","280009360.1","",
"Nauru","NRU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","255757929.5","175566567.6","201762205.3","242388502.8","236747940.5","311068128.1","386427576.3","446168265.9","525404168.3","655193159.5","868739509.6","920633788","884640645.6","1344927953.5","1252984095.9","1428558334.6","1599188741.4","1810170196.1","1857869504.6","1856125416.5","1886412668.8","1964505172.8","2306942238.3","2384905397.9","3432886554.8","3207271872.7","3301456859.4","4105800078.7","2302762687.4","2944312093.3","2871481226.1","3001727424.9","2881003394.8","3069677954.8","4285749496.6","2467279688.5","2322583148.2","2669113234.9","3032598944.6","3471885603.1","4319337736","2981762078.9","4917667887.6","6929503959.3","4819248206.9","4111644257.4","4326854859.8","6779282705.4","6099418655.1","11077778000.3","9877133609.3","12338360847.1","",
"Panama","PAN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","528420396.7","547465246.1","580319304.4","836780935.9","847557675","860628287.9","878382532","1149047421.5","1216226210.8","1417467649.9","2165835110.3","2508588234.1","2049732461.3","1321394984.9","1198634489","1112497099.4","732765617.1","496074661","356605186.6","408649144.9","477001530.1","1205844729.3","1017686027.6","2771783759.8","1155954451.4","1252556169.5","2944693452.7","3473192734.6","2182763020.3","2557311193.1","2584869073.5","2206443262.3","3448049770.2","2602139791.3","2793484289","6074942020.5","3573096149.9","9059864444.9","5262553691.1","4269436667.7","6685118025.4","4018142309.8","6554570924.8","7486281933.6","5510765110.4","5517358660.4","7795253514.1","11084440632.1","7088619168.2","6590283768.2","6435982817.5","5247432889.8","",
"Philippines","PHL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","307930334.3","343326883.5","371560904.8","563119914.9","500981313.7","456930745.1","571346427.4","663424826.9","1381216420.2","1583735278.7","2182487028.9","2970514482.2","3513256075.4","3027867254.5","2703265676.1","2534193927","2961224176.6","3376184699.8","3404952172","3244351238.6","3589848557.2","3398235790","4304524722.1","4919756499.8","4645106746.5","5363487118.7","5370854315.5","4554356840.8","4754305622.5","5901584571.7","7066128749.1","9366382305.5","10204288223.9","10200560342.1","11481732142.6","9527655206.4","13217610260.9","8298085161","10394839711.7","8989520844.4","11460755996.3","9511028134","5708256473.4","5879970978.4","7537461794.3","10577168098.6","10993952188.6","11208167747.6","8811742365.3","10616141621.6","9369152588.6","12212647050.2","",
"Palau","PLW","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","30155920","60701346.9","105378815.2","124211188.2","116894739.6","101659825","106348540.6","111104532.5","138130693.9","105253453.8","149792168.6","184382808.1","232686648.5","286757887","412477440","339959180.6","321872232.5","355522910.2","498150294.8","515719226.7","553061044.1","504598301.4","662753313.6","852019362.5","897250257.3","626284808.2","489316297.9","531811020.5","311741249.2","212361681.9","305029603.2","269041357.2","276360551.3","191349937","251702432.9","307800464.3","326269320.4","1007671532.3","973728826.1","542662344.4","811688133.1","1183958865.5","483417685.3","1263600665.6","1168568342.2","1098052598.7","3318394711.1","2785643516.8","2779272499.3","2363016658.1","1305822714.3","4047954180.1","",
"Poland","POL","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","13104426.9","15648794.3","19123735.5","20275438","27806782.8","35576295.2","36909563.9","49080293.6","59703758.8","93762032.1","154592123.9","177933120.3","150892108.7","110370869.5","144570567.2","165861514.2","231331620.5","245084724","325120400.1","158441394.1","222499461.6","266159949.9","633130512.2","291890210.4","261899856.4","300204045.7","253244291.4","295951261.7","263444529.5","262226669.5","356043778.5","362732217.4","344367824.8","363653191.4","492527994.5","493284815.2","440227796.7","424712600.9","462456402.4","483785101.6","502883871.7","921537210.7","1985799878.5","1649085841.9","3065463834.6","1995450169.1","1365196929.9","1771947115.3","2300731862.8","1383345571.7","1111130090.7","1217698723.3","",
"West Bank and Gaza","PSE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1358414235.8","2196350759.1","3469678704.9","6158457958.3","7315000750.2","7032658583","10811803269.9","12069991740","11625175989.7","16612454296.7","13273101908.4","21768324625.9","19923786527.1","40642301940.4","47898588695.3","37872479815.4","81051308298.6","91134743701.4","55716069340.5","44638680671.3","50077570102.6","50903860387.1","89832150995.5","104025652827.1","93445875168.6","81118078885.4","109997541261.3","96208157745.6","110111258770.3","100993722951.4","",
"Rwanda","RWA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1344951","3419393","2651587.8","140749","471540.6","413915.7","3348503.5","1321602.3","1775070.5","5415489.4","7609658.8","8309262.1","7332463.7","9295007.8","12634959","17902882","19924365.5","23839117.6","22697277.3","28975660.5","20998827.5","23368060.7","21250254","21506591.9","4180535","20240696.4","17595019.9","22226362.3","20765453.4","32775703.2","36408265.4","20518275.6","18963986.2","22355367.2","26736386.5","28239719.5","26768806.4","23588335.5","47852285.8","39499847.5","51950487.4","46473003.2","85348722.6","109241101.7","169480057.9","184681575","222237477.7","244687549.9","262954738.8","324974225.7","283682890.2","806378595.7","",
"South Asia","SAS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","1687653940.6","818380335.5","919556673.2","1027556295","1178382188.9","1450594517","1892775471.9","1985604319.3","2129031294","2303022781.8","2693896903.9","2896402593.3","3346940208.3","4332670096.2","4724697272.9","5514593672.5","7453303083.1","8100250978.7","8480338422.4","9400994970.1","10774471294","10507044798.4","10636820526.3","11321554896","14929625499.3","17653729509.4","16225732744.1","17616527117.1","15408153630.3","14459657682.3","15234902907.3","16306259127.5","19881527999.6","30279872976","23393451349.4","27811123767.6","21601088644.9","44212347378.5","36538892317.7","22813642395.2","31613315838","35486106404.3","39648563673.8","50205753996.7","106657463339.1","59631173035.5","87042461266.6","65060526576.2","81003242626.7","75367375747.7","96877871168.6","72697030915.2","",
"Saudi Arabia","SAU","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","41786781.4","63811183.3","70024526.3","64217248.7","63416754.8","117557602.9","127377687.2","103795507.9","127102803.9","116608871.6","263863232.4","302994066.3","295876557.1","226070870.4","171594460.7","149281885.5","247074582.9","96515623.9","178755284.6","95679605.3","49661471.8","22157907.5","26586369","20266928.6","3226554.1","68991183.1","47866804.2","57531834.3","61198549.7","59627233.9","247725341.5","237808132.3","145891255","277701220","327813865.8","375683525.5","303545827.1","385073208","366298558.4","493537081.4","496154079","537840327.3","367389762.1","296826914.7","261208147.4","523130096","293992017","236373868.2","215104441.1","195573725","149850736.9","2999473704.9","",
"Senegal","SEN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","11726338.9","17433257.8","17625946","40829153.9","39860588.2","42131332.4","44616140.9","58720664.6","113588909.1","147159758.2","259407281.2","182827153.5","123404764.4","116424142.1","161476989.8","189459592.2","299649031.4","387010383.5","388492779.3","381120661","324151057.6","313221225.6","209388335.1","126707375.9","234248207.3","282887160.3","292541016.6","251122216.5","323458197.3","240890359","225683535.1","213257118.6","221526616.8","244332793","341452092.4","203538582.5","186358395.8","190168049.5","181223566.2","197408856.4","186364044.3","346431301.7","394429534.6","504467118.6","361046442.5","1000486472.4","420800398.9","614185198.4","859858443.9","1377879812.6","1783883394.8","1753331537.1","",
"Singapore","SGP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","14517","1407850.9","298283.9","474167.4","447179.7","651132.8","2508014.9","3767848","4666895.2","8799830.4","7192234.1","9683627.7","11581316.8","13407373.9","7612012.3","9970977.5","15872872.8","8108571.9","8394489.8","5721200.3","11938154","10972890.2","9153092.7","7073366.3","5718406.6","9415549.3","18588530.2","14059834.4","4316215.1","13924968.6","15142325.2","9993597.4","20697451.3","15297178.2","29855999.1","44204712.6","17324145.1","14022355.8","22946320.1","25652200.6","40492189.9","16375600.1","9020397.9","13100714.3","",
"Sierra Leone","SLE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","18458903","8542674.2","10688502.3","12851196.7","16145710.1","15538366.2","22005339.5","17120175.5","42979005.6","54042464","75829840.9","75951278.4","41029318.9","33735509.7","44234131.8","23817008.1","60588556.2","16422612.9","18498283","7456507.4","21281872.1","15383468.6","34670336.1","31304396.1","158946107.7","82929296.5","65693391.5","15682513.2","25598734.3","30567574.8","47697607.1","96305782.2","15704760.3","18854526.8","22160646.6","18355670.1","24672293","10673176.4","5911045.8","7945164.8","11614035.9","18666727.3","20766525.1","27440494.5","35217184.1","51868180","37506505","57442215.9","61244647.2","74357207.8","96914970.4","104652046.5","",
"El Salvador","SLV","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","37748035.3","46000519.3","50751542.8","70590884.3","71774405.6","103322805.3","98434386.8","152439840.4","107952815.1","109632735.7","101207332.8","98267384.9","134544044.6","207926322.4","245569519.5","268254331.5","294342895.2","268777560.3","209912302.4","174525919","217195591.8","254820564.8","243081765.2","303986867.4","349600328.2","289794086.9","319476661.8","283833223.4","456134620.7","342173148.3","377584131.8","386432734.8","505942719.7","716749137","909380046.6","877125712.4","1266669790.9","1117868647.6","1009185495.4","1179178241.4","1113222783.4","1316615408.3","1185443813.1","1151712122","1296981020.2","1307751584.1","1405372331.2","3813925599.4","3540486990.1","5632497968","5166294639.4","5903727002.9","",
"San Marino","SMR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2767721.6","1201950.1","1979700.1","2657101.3","3117624.1","4490276.4","2480466.9","3888789.8","4149260.1","4014542.8","12818596.4","46575323.2","20001434.7","24144446.8","21295378","19964630.9","62180703.8","37086877.1","5375885","32220299.3","10709952.1","41056.4","245098.6","333737.8","41529.8","726756.8","3359430.5","42658.8","187235.3","1703366.6","809143.4","550540","524000.5","300802","450640.6","721702.9","857783","740248.2","1829627.8","167530.7","228973.7","78367","220472.9","585698.1","34951.5","32179.9","54212.3","34668.5","62305.3","638337.7","820909164.3","17392936.6","",
"Serbia","SRB","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","533583018.5","681536706.5","910100749.7","1138522678.8","1290667085.1","1462645784.3","1493046614.3","1805096427.5","2099556793","3315451138.7","3738607281.9","3728345557.3","4078427375.1","3649670292.6","4494843596.7","3367679950.6","4014715392.9","3735902974.1","3746884984.8","3808370477.7","4779142951.9","3833659679.6","1899487821.3","56280790.2","46877725.3","46917000","18556331.6","52694769.6","65154672.6","44878282.3","123677694.2","107546349.8","237669847","409765473.7","900445001.3","1234478089.5","2151354556.8","3235099732.1","4735414862.5","4646024231.7","4306782758.3","5209732020.9","6038931669.7","8437065527.8","8293647054.6","4184735145.9","5868649188.5","4867152655.6","5548452827.2","6876574815.3","5010742540.3","5653878692.7","",
"Sub-Saharan Africa (excluding high income)","SSA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","643245692.6","717016737.5","803017517.8","1385654454","1263577794.5","1614152952.8","1822399048.4","2112507847.6","2585063602.7","3598702330.5","6619744176.8","7574544574","7685602433.8","8117863198.6","9939691092.3","10959244917.7","9673445234.4","8767767936.9","10039107432.9","9371345686.1","10841568069.2","10138128289.8","8722830345.5","7278108996.3","11753415713.4","14768012906.1","14945057903.8","15631415920.5","14281916861.8","13815091221.1","13782850134.9","14061663428.7","13686351852.8","13578187363.6","13552996462","22676475178.8","25378431945.5","18815579129.3","20045248208.2","18871840125.4","18788419723.9","20172996263.8","28865621713.7","32566971849.9","41155503773.4","55010766745.6","45861951461.7","48602100878.7","71936213315.5","71771441304.3","71715348827.2","83678532540.1","",
"South Sudan","SSD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","0","500957","2000","1170095","1747245","2424999.6","2636696.3","3151105.2","2797582.3","1341232.9","3236281.4","2454445.9","5968935.9","2837105","1897604","2504538.4","2699559.4","2803382","2327947.2","3053573.2","3603388","3787010.6","4407752","4349919.2","3479780.4","3905650.5","4623400.4","6517504.2","6654194.9","7055129.4","6472097.1","2333762.1","2100949.8","1651307.7","1665757","11434031.6","5918936.6","13810120.3","2768639.8","2627008.2","3846315.8","4645087","8873724.5","2382147.1","2609305","",
"Suriname","SUR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","4399100","4311941.9","8624451.9","9817866","4468025.5","4164317.9","2736821.5","3286986","3843596","7203770.7","17623753.3","20510565.3","21874378.5","23187555.4","21700315.6","26768550.4","34710286.3","50475195.1","37731686.4","32107699","44204122.5","25867571.1","21592644.7","21097033.2","23099306.9","18038637.3","29671334.8","28346170.6","27452689.2","34887864.7","30710800.2","29955633","21578666.3","31919153.2","46707516.3","39015611.8","42466696","53325952.2","60768647.7","55666427.4","54212788.3","50531359.1","59900648.3","113845679.8","226513575.1","96214005.8","40617730.1","130594484.6","55855252.8","54430520.6","103062307.2","65223764.4","",
"Sint Maarten (Dutch part)","SXM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696712808.5","625488797.4","627144792.8","624542488.5","765288","887558.3","212748.5","570877.4","379642","522948.5","20188321.9","4508490.8","1251285.3","436520.6","",
"Turks and Caicos Islands","TCA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2940088.7","6851889.1","4442975","3450044.8","6780885.4","6607013.7","4441385.3","3449641.1","6454413.8","3624455.2","5987869.4","7620675.6","1733513","1126600.7","7671271.9","17425413.6","7903034","7526715.9","9616161.3","11677549.4","11822277.4","10054875.3","9301934.7","13616601.3","15682498","15312031.3","27721023.6","32543590","29762533.7","29146859.6","24981109.4","20463360.5","27456706.3","41173947.5","39187335.7","54594318.2","57157254.9","68608463.6","137290536.1","77692757.1","73142727.8","82802184.1","83629865.2","119671523.6","589336214.2","112727137.3","161470410.8","183213122.7","103434069.4","89239934.9","114291137.4","161720346.1","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","2367404","2423047.3","5289591.3","6619978.9","8547030.6","16587053.5","23002292.4","56712966.9","57096859.2","30159558.3","52343184.1","88883950.4","84625104.2","59392354.3","91272059.3","111297209.3","144473113.6","90556923","131445490.8","91333488.3","85653998.2","54163005.1","36125169.1","26471784","22891965.8","29080814.8","58198681.8","55910131.9","39848047.2","42434840.4","30242868","34276623.7","14819785.4","19375692","21991589.8","21250892","26752936.4","15449575.1","195252221.3","53834765.7","36453622","15181725.6","23382552.7","52450005.3","61142732.1","60651443.7","90389313.9","107199485","116935810.6","114995957.6","105389777.4","169141831.4","",
"Thailand","THA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","163480629.9","196979489.4","182166753.1","266643793.8","253876376.7","357308102.1","378440650.1","571913685.3","1081614574","1310442917.5","1617343363.8","1875278335.8","1939933823.4","2213308423.1","2677381121.1","3262398218.2","3655656506.1","3458438417","4388857404.7","4399034073","5295042171.4","4911474975","5908581079.5","6440384852.4","7880221883.8","8597436783.5","9532671151.7","11818138478.5","12756628984.9","16247201333","14013177833.8","20313954779.2","19727012317.6","15080287211.6","12884481489.8","18044350767","14653167538.4","22008745346.9","16979216740.9","12722958786.9","10964846098.1","10478320076.5","15337337256.4","14011716708.3","25593753023.3","18609902921.2","14374231501.9","14791017645.4","18629991987","27094104215.3","20964706267.7","18093471123.4","",
"Tajikistan","TJK","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","844000","","","820215.9","47680126","88240117.7","79436213.4","65534078.8","83304507.6","96998349.2","83985792.5","101628977.2","72713386.8","68324705","65079879.4","126971671.1","466445307.8","694627382.1","590325362.7","441905736.4","444115878.4","429243473.7","314084276.9","633312362.5","682236511.2","554498898.5","519070620.4","899234699","520281126.6","",
"Turkmenistan","TKM","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10369957.6","99521218","104409428.1","193891348.1","265967429.3","322395002.9","334744862.2","472125857.5","545560615.4","559270412.2","491568910.6","450378416.2","310404290","258952977","204199449.9","175071434.6","172983680.5","199239452.3","259492304.6","306582417.3","443841841.9","1561551255.6","1473962769.1","1516555330.8","1729821694.7","1832614276.3","2160618110","2093041829.3","1651716955.3","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329063.4","307197.1","440078.5","817596.5","819730.4","1790547","3195912.2","7181389.6","8092051.9","9633672.1","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Debt service on external debt, total (TDS, current US$)","DT.TDS.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
